,store_timestamp,station_location,evse_name,y_true,y_pred
1751,2025-07-24 08:00:00,CSCS2015,0.0,0.0,4.0547473e-20
1752,2025-07-24 08:30:00,CSCS2015,0.0,0.0,4.058322e-20
1753,2025-07-24 09:00:00,CSCS2015,0.0,0.0,4.061915e-20
1754,2025-07-24 09:30:00,CSCS2015,0.0,0.0,4.065527e-20
1755,2025-07-24 10:00:00,CSCS2015,0.0,0.0,4.0691732e-20
1756,2025-07-24 10:30:00,CSCS2015,0.0,0.0,4.072854e-20
1757,2025-07-24 11:00:00,CSCS2015,0.0,0.0,4.0765377e-20
1758,2025-07-24 11:30:00,CSCS2015,0.0,0.0,4.080256e-20
1759,2025-07-24 12:00:00,CSCS2015,0.0,0.0,4.0839936e-20
1760,2025-07-24 12:30:00,CSCS2015,0.0,0.0,4.0877654e-20
1761,2025-07-24 13:00:00,CSCS2015,0.0,0.0,4.0915562e-20
1762,2025-07-24 13:30:00,CSCS2015,0.0,0.0,4.0953664e-20
1763,2025-07-24 14:00:00,CSCS2015,0.0,0.0,4.0991798e-20
1764,2025-07-24 14:30:00,CSCS2015,0.0,0.0,4.10306e-20
1765,2025-07-24 15:00:00,CSCS2015,0.0,0.0,4.1069278e-20
1766,2025-07-24 15:30:00,CSCS2015,0.0,0.0,4.1108304e-20
1767,2025-07-24 16:00:00,CSCS2015,0.0,0.0,4.114753e-20
1768,2025-07-24 16:30:00,CSCS2015,0.0,0.0,4.1186945e-20
1769,2025-07-24 17:00:00,CSCS2015,0.0,0.0,4.122656e-20
1770,2025-07-24 17:30:00,CSCS2015,0.0,0.0,4.1266364e-20
1771,2025-07-24 18:00:00,CSCS2015,0.0,0.0,4.130637e-20
1772,2025-07-24 18:30:00,CSCS2015,0.0,0.0,4.134673e-20
1773,2025-07-24 19:00:00,CSCS2015,0.0,0.0,4.1387126e-20
1774,2025-07-24 19:30:00,CSCS2015,0.0,0.0,4.1427877e-20
1775,2025-07-24 20:00:00,CSCS2015,0.0,0.0,4.1468832e-20
1776,2025-07-24 20:30:00,CSCS2015,0.0,0.0,4.1509823e-20
1777,2025-07-24 21:00:00,CSCS2015,0.0,0.0,4.1551014e-20
1778,2025-07-24 21:30:00,CSCS2015,0.0,0.0,4.159256e-20
1779,2025-07-24 22:00:00,CSCS2015,0.0,0.0,4.163431e-20
1780,2025-07-24 22:30:00,CSCS2015,0.0,0.0,4.1676103e-20
1781,2025-07-24 23:00:00,CSCS2015,0.0,0.0,4.1718253e-20
1782,2025-07-24 23:30:00,CSCS2015,0.0,0.0,4.1760446e-20
1783,2025-07-25 00:00:00,CSCS2015,0.0,0.0,4.1803e-20
1784,2025-07-25 00:30:00,CSCS2015,0.0,0.0,4.1845442e-20
1785,2025-07-25 01:00:00,CSCS2015,0.0,0.0,4.1888242e-20
1786,2025-07-25 01:30:00,CSCS2015,0.0,0.0,4.193125e-20
1787,2025-07-25 02:00:00,CSCS2015,0.0,0.0,4.197446e-20
1788,2025-07-25 02:30:00,CSCS2015,0.0,0.0,4.2017715e-20
